Instance,UserTime,"BagSizeActiveCount","BagSizeStatisticMedian","BagSizeArithmeticAverage","BagSizeStatisticalStandardDeviation","BagSizeMaximum","NonLeafNodeBagSizeActiveCount","NonLeafNodeBagSizeStatisticMedian","NonLeafNodeBagSizeArithmeticAverage","NonLeafNodeBagSizeStatisticalStandardDeviation","NonLeafNodeBagSizeMaximum","NodeDepthStatisticMedian","NodeDepthArithmeticAverage","NodeDepthStatisticalStandardDeviation","NodeDepthMaximum","NonLeafNodeDepthStatisticMedian","NonLeafNodeDepthArithmeticAverage","NonLeafNodeDepthStatisticalStandardDeviation","NonLeafNodeDepthMaximum","IntroduceNodeDepthActiveCount","IntroduceNodeDepthStatisticMedian","IntroduceNodeDepthArithmeticAverage","IntroduceNodeDepthStatisticalStandardDeviation","IntroduceNodeDepthMaximum","ForgetNodeDepthActiveCount","ForgetNodeDepthStatisticMedian","ForgetNodeDepthArithmeticAverage","ForgetNodeDepthStatisticalStandardDeviation","ForgetNodeDepthMaximum","JoinNodeDepthActiveCount","JoinNodeDepthStatisticMedian","JoinNodeDepthArithmeticAverage","JoinNodeDepthStatisticalStandardDeviation","JoinNodeDepthMaximum","LeafNodeDepthActiveCount","LeafNodeDepthStatisticMedian","LeafNodeDepthArithmeticAverage","LeafNodeDepthStatisticalStandardDeviation","LeafNodeDepthMaximum","IntroduceNodePercentage","ForgetNodePercentage","JoinNodePercentage","LeafNodePercentage","IntroduceNodeBagSizeStatisticMedian","IntroduceNodeBagSizeArithmeticAverage","IntroduceNodeBagSizeStatisticalStandardDeviation","IntroduceNodeBagSizeMaximum","ForgetNodeBagSizeStatisticMedian","ForgetNodeBagSizeArithmeticAverage","ForgetNodeBagSizeStatisticalStandardDeviation","ForgetNodeBagSizeMaximum","JoinNodeBagSizeStatisticMedian","JoinNodeBagSizeArithmeticAverage","JoinNodeBagSizeStatisticalStandardDeviation","JoinNodeBagSizeMaximum","LeafNodeBagSizeStatisticMedian","LeafNodeBagSizeArithmeticAverage","LeafNodeBagSizeStatisticalStandardDeviation","LeafNodeBagSizeMaximum","JoinNodeDistanceStatisticMedian","JoinNodeDistanceArithmeticAverage","JoinNodeDistanceStatisticalStandardDeviation","JoinNodeDistanceMaximum","ItemLifetimeStatisticMedian","ItemLifetimeArithmeticAverage","ItemLifetimeStatisticalStandardDeviation","ItemLifetimeMaximum","ContainerCountStatisticMedian","ContainerCountArithmeticAverage","ContainerCountStatisticalStandardDeviation","ContainerCountMaximum","BranchingFactorStatisticMedian","BranchingFactorArithmeticAverage","BranchingFactorStatisticalStandardDeviation","BranchingFactorMaximum","BalancednessFactor","CummulativeBagSize","CummulativeIntroduceNodeBagSize","CummulativeForgetNodeBagSize","CummulativeJoinNodeBagSize","CummulativeLeafNodeBagSize","IntroducedVertexNeighborCountStatisticMedian","IntroducedVertexNeighborCountArithmeticAverage","IntroducedVertexNeighborCountStatisticalStandardDeviation","IntroducedVertexNeighborCountMaximum","ForgottenVertexNeighborCountStatisticMedian","ForgottenVertexNeighborCountArithmeticAverage","ForgottenVertexNeighborCountStatisticalStandardDeviation","ForgottenVertexNeighborCountMaximum","IntroducedVertexConnectednessFactorStatisticMedian","IntroducedVertexConnectednessFactorArithmeticAverage","IntroducedVertexConnectednessFactorStatisticalStandardDeviation","IntroducedVertexConnectednessFactorMaximum","ForgottenVertexConnectednessFactorStatisticMedian","ForgottenVertexConnectednessFactorArithmeticAverage","ForgottenVertexConnectednessFactorStatisticalStandardDeviation","ForgottenVertexConnectednessFactorMaximum","BagAdjacencyFactorStatisticMedian","BagAdjacencyFactorArithmeticAverage","BagAdjacencyFactorStatisticalStandardDeviation","BagAdjacencyFactorMaximum","BagConnectednessFactorStatisticMedian","BagConnectednessFactorArithmeticAverage","BagConnectednessFactorStatisticalStandardDeviation","BagConnectednessFactorMaximum","BagNeighborhoodCoverageFactorStatisticMedian","BagNeighborhoodCoverageFactorArithmeticAverage","BagNeighborhoodCoverageFactorStatisticalStandardDeviation","BagNeighborhoodCoverageFactorMaximum","DecompositionOverheadRatio","CummulativeDepthWeightedBagSize","CummulativeRootDistanceWeightedBagSize","CummulativeDepthWeightedIntroduceNodeBagSize","CummulativeRootDistanceWeightedIntroduceNodeBagSize","CummulativeDepthWeightedForgetNodeBagSize","CummulativeRootDistanceWeightedForgetNodeBagSize","CummulativeDepthWeightedJoinNodeBagSize","CummulativeRootDistanceWeightedJoinNodeBagSize","CummulativeIntroducedVertexNeighborCount","CummulativeDepthWeightedIntroducedVertexNeighborCount","CummulativeRootDistanceWeightedIntroducedVertexNeighborCount","CummulativeForgottenVertexNeighborCount","CummulativeDepthWeightedForgottenVertexNeighborCount","CummulativeRootDistanceWeightedForgottenVertexNeighborCount"
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2360.000,65,6.0000,5.7692,1.9587,9.0000,58,6.0000,5.9310,1.9634,9.0000,13.0000,12.8308,7.3603,27.0000,12.5000,12.3448,7.0799,26.0000,41,13.0000,13.3415,7.1050,27.0000,18,13.0000,12.9444,7.5418,26.0000,6,7.5000,9.0000,8.7407,23.0000,7,19.0000,16.8571,8.9709,27.0000,0.6308,0.2769,0.0923,0.1077,6.0000,5.9024,1.8682,9.0000,5.5000,5.1111,2.0548,8.0000,6.5000,6.8333,1.9408,9.0000,4.0000,4.4286,1.3973,7.0000,8.0000,10.5333,6.5797,23.0000,7.5000,9.0417,7.4102,27.0000,9.0000,15.6250,15.0905,48.0000,1.0000,1.1034,0.3072,2.0000,0.5835,375.0000,242.0000,92.0000,41.0000,31.0000,1.0000,2.4390,3.2943,14.0000,2.0000,2.3333,1.4951,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1786,0.2435,0.2014,0.8333,1.0000,1.0000,0.0000,1.0000,0.2292,0.2194,0.1448,0.6667,2.7083,4464.0000,6036.0000,3056.0000,3720.0000,1070.0000,1506.0000,338.0000,810.0000,100.0000,1435.0000,1365.0000,42.0000,592.0000,584.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",8630.000,67,6.0000,5.9701,2.2154,9.0000,61,6.0000,6.1803,2.2023,9.0000,10.0000,10.1194,5.2209,21.0000,9.0000,9.5246,4.9619,20.0000,47,10.0000,10.2340,4.8149,21.0000,15,11.0000,11.0667,5.8244,20.0000,5,5.0000,6.2000,6.4576,17.0000,6,16.0000,16.1667,4.0208,21.0000,0.7015,0.2239,0.0746,0.0896,6.0000,6.1277,2.0175,9.0000,4.0000,4.8000,2.3053,8.0000,9.0000,8.0000,2.2361,9.0000,4.0000,3.8333,0.7528,5.0000,9.5000,10.8000,6.9555,23.0000,8.5000,8.9583,6.2309,21.0000,10.5000,16.6667,15.4966,53.0000,1.0000,1.0820,0.2766,2.0000,0.7835,400.0000,288.0000,72.0000,40.0000,23.0000,1.0000,1.8511,2.5020,10.0000,3.0000,2.8667,1.2459,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2508,0.2116,0.8333,1.0000,1.0000,0.0000,1.0000,0.2292,0.2345,0.1576,0.6667,2.7917,3394.0000,5406.0000,2573.0000,3763.0000,627.0000,957.0000,194.0000,686.0000,87.0000,1120.0000,794.0000,43.0000,454.0000,492.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1240.000,61,6.0000,5.5738,1.6679,8.0000,55,6.0000,5.7091,1.6406,8.0000,16.0000,15.2295,7.7123,28.0000,16.0000,14.6727,7.4537,27.0000,38,17.5000,16.1842,7.3956,28.0000,18,13.5000,14.0000,8.1674,27.0000,5,14.0000,12.4000,8.7920,24.0000,6,22.0000,20.3333,8.8919,28.0000,0.6230,0.2951,0.0820,0.0984,6.0000,5.6842,1.6125,8.0000,5.5000,5.0000,1.7150,7.0000,7.0000,6.8000,1.3038,8.0000,4.0000,4.3333,1.5055,7.0000,12.5000,12.8000,5.8723,24.0000,7.0000,8.9167,6.6261,21.0000,10.5000,14.1667,12.4958,45.0000,1.0000,1.0909,0.2901,2.0000,0.6940,340.0000,216.0000,90.0000,34.0000,26.0000,1.5000,2.3421,2.8784,14.0000,2.0000,2.3889,1.2897,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2247,0.1502,0.6667,1.0000,1.0000,0.0000,1.0000,0.2292,0.2335,0.1381,0.6250,2.5417,4813.0000,5047.0000,3279.0000,2985.0000,1125.0000,1485.0000,409.0000,577.0000,89.0000,1453.0000,1128.0000,43.0000,609.0000,638.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",710.000,61,6.0000,5.5246,1.7474,8.0000,56,6.0000,5.6786,1.7279,8.0000,9.0000,8.9344,4.5419,18.0000,8.5000,8.4286,4.3185,17.0000,41,9.0000,9.2927,4.3889,18.0000,16,10.0000,9.4375,4.4567,17.0000,4,3.5000,3.2500,3.2016,6.0000,5,15.0000,14.6000,3.0496,18.0000,0.6721,0.2623,0.0656,0.0820,6.0000,5.6829,1.6037,8.0000,5.0000,4.5625,1.7115,7.0000,8.0000,7.7500,0.5000,8.0000,4.0000,3.8000,0.8367,5.0000,6.0000,6.1667,3.3800,12.0000,7.5000,8.2500,5.8403,18.0000,8.5000,14.0417,13.3758,43.0000,1.0000,1.0714,0.2599,2.0000,0.8301,337.0000,233.0000,73.0000,31.0000,19.0000,1.0000,2.1707,2.4587,10.0000,2.0000,2.4375,1.2633,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2500,0.3035,0.1889,0.8333,1.0000,1.0000,0.0000,1.0000,0.2806,0.2858,0.1383,0.6667,2.5417,2625.0000,3778.0000,1935.0000,2492.0000,592.0000,795.0000,98.0000,491.0000,89.0000,951.0000,740.0000,39.0000,397.0000,344.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1700.000,68,5.5000,5.7647,2.0305,9.0000,62,6.0000,5.9194,2.0510,9.0000,20.5000,19.0147,8.4756,32.0000,20.0000,18.3226,8.3406,31.0000,43,22.0000,20.3721,7.6812,32.0000,20,15.0000,16.3500,10.0172,31.0000,5,19.0000,18.0000,7.1063,28.0000,6,29.0000,26.1667,6.8240,32.0000,0.6324,0.2941,0.0735,0.0882,6.0000,6.0000,1.8645,9.0000,4.0000,4.8000,1.9628,8.0000,9.0000,7.6000,2.1909,9.0000,4.0000,4.1667,0.7528,5.0000,8.5000,8.8000,4.9800,19.0000,8.0000,10.0417,8.9320,28.0000,11.5000,16.3333,15.9719,51.0000,1.0000,1.0806,0.2745,2.0000,0.7919,392.0000,258.0000,96.0000,38.0000,25.0000,1.0000,2.2326,2.6889,10.0000,2.0000,2.1500,1.2680,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2143,0.2674,0.1925,0.8333,1.0000,1.0000,0.0000,1.0000,0.2567,0.2484,0.1411,0.6667,2.8333,7272.0000,5664.0000,5132.0000,3382.0000,1488.0000,1680.0000,652.0000,602.0000,96.0000,2082.0000,1086.0000,43.0000,789.0000,630.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1300.000,63,5.0000,5.6349,2.1350,9.0000,58,6.0000,5.8276,2.1121,9.0000,17.0000,15.3810,9.0187,29.0000,17.0000,15.0517,8.7588,28.0000,40,20.0000,17.0250,8.8070,29.0000,19,11.0000,13.3684,8.7382,28.0000,4,7.5000,8.5000,9.4692,19.0000,5,27.0000,19.2000,12.1532,29.0000,0.6349,0.3016,0.0635,0.0794,5.0000,5.7500,2.0600,9.0000,5.0000,5.1053,2.2084,8.0000,7.0000,7.0000,2.3094,9.0000,3.0000,3.4000,0.5477,4.0000,13.5000,11.6667,6.8667,19.0000,8.0000,10.3333,8.8596,30.0000,13.0000,14.7917,13.7808,44.0000,1.0000,1.0690,0.2556,2.0000,0.4500,355.0000,230.0000,97.0000,28.0000,17.0000,1.0000,2.0250,2.2013,10.0000,2.0000,2.2632,1.3680,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2381,0.2932,0.1996,0.8333,1.0000,1.0000,0.0000,1.0000,0.3056,0.2786,0.1396,0.6667,2.6250,5453.0000,5197.0000,3911.0000,2989.0000,1240.0000,1670.0000,302.0000,538.0000,81.0000,1378.0000,1052.0000,43.0000,648.0000,642.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",3000.000,77,5.0000,5.7532,2.2546,9.0000,70,6.0000,5.9714,2.2456,9.0000,11.0000,10.0779,4.7317,18.0000,10.0000,9.5286,4.5356,17.0000,56,11.0000,10.3571,4.5624,18.0000,15,12.0000,10.8667,4.8383,17.0000,6,6.5000,5.5000,4.2308,10.0000,7,17.0000,15.5714,2.8785,18.0000,0.7273,0.1948,0.0779,0.0909,6.0000,5.8929,2.0242,9.0000,3.0000,4.2000,2.2424,8.0000,9.0000,8.3333,1.6330,9.0000,4.0000,3.5714,0.5345,4.0000,9.0000,8.4667,5.4440,19.0000,9.5000,9.0417,6.7533,19.0000,14.5000,18.4583,17.8569,55.0000,1.0000,1.0857,0.2820,2.0000,0.8401,443.0000,330.0000,63.0000,50.0000,25.0000,1.0000,1.9464,2.1185,10.0000,2.0000,2.4000,1.2421,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2700,0.1976,0.8333,1.0000,1.0000,0.0000,1.0000,0.2667,0.2661,0.1503,0.6667,3.2083,3876.0000,4541.0000,3058.0000,3212.0000,561.0000,636.0000,257.0000,693.0000,109.0000,1203.0000,868.0000,36.0000,413.0000,271.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",4570.000,75,6.0000,5.9333,2.1644,9.0000,67,6.0000,6.1194,2.1709,9.0000,10.0000,10.5200,5.4286,21.0000,9.0000,9.9851,5.2642,20.0000,53,10.0000,10.6415,5.1519,21.0000,15,12.0000,11.9333,5.9458,20.0000,7,6.0000,6.5714,5.2554,14.0000,8,15.0000,15.0000,4.9570,21.0000,0.7067,0.2000,0.0933,0.1067,6.0000,6.0755,1.9695,9.0000,4.0000,4.4667,2.1336,8.0000,9.0000,8.0000,1.7321,9.0000,4.5000,4.3750,1.4079,7.0000,7.0000,8.2857,4.4299,17.0000,7.0000,9.1667,7.8279,22.0000,12.0000,18.5417,19.1356,55.0000,1.0000,1.1045,0.3082,2.0000,0.7167,445.0000,322.0000,67.0000,56.0000,35.0000,1.0000,2.0000,2.9155,14.0000,2.0000,2.6667,1.3973,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1429,0.2177,0.1865,0.8333,1.0000,1.0000,0.0000,1.0000,0.1772,0.2019,0.1358,0.5655,3.1250,3953.0000,5837.0000,2992.0000,4092.0000,642.0000,832.0000,319.0000,913.0000,106.0000,1257.0000,1075.0000,40.0000,475.0000,405.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2120.000,63,6.0000,6.1746,2.0363,9.0000,58,7.0000,6.3621,2.0061,9.0000,11.0000,11.3810,6.4694,23.0000,11.0000,10.9138,6.2696,22.0000,43,12.0000,12.0465,6.3018,23.0000,16,10.5000,11.0625,6.6078,22.0000,4,4.5000,5.5000,6.1373,13.0000,5,20.0000,16.8000,6.9785,23.0000,0.6825,0.2540,0.0635,0.0794,6.0000,6.2558,1.8784,9.0000,5.5000,5.3750,2.2472,8.0000,8.5000,8.5000,0.5774,9.0000,4.0000,4.0000,0.7071,5.0000,8.5000,8.3333,4.6580,14.0000,9.0000,9.6250,7.1494,24.0000,15.0000,16.2083,14.2737,50.0000,1.0000,1.0690,0.2556,2.0000,0.6524,389.0000,269.0000,86.0000,34.0000,20.0000,1.0000,2.0233,2.5587,10.0000,2.5000,2.5625,1.2633,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1786,0.2420,0.2008,0.8333,1.0000,1.0000,0.0000,1.0000,0.2583,0.2443,0.1434,0.6667,2.6250,3977.0000,5359.0000,2980.0000,3476.0000,800.0000,1264.0000,197.0000,619.0000,87.0000,1167.0000,921.0000,41.0000,504.0000,480.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1660.000,80,5.5000,5.6125,2.2018,9.0000,73,6.0000,5.8219,2.1880,9.0000,19.5000,17.3750,8.3140,32.0000,19.0000,16.9178,8.1134,31.0000,54,21.0000,18.8333,7.5729,32.0000,20,13.0000,14.8500,9.5437,31.0000,6,15.5000,12.6667,7.9415,20.0000,7,25.0000,22.1429,9.5469,32.0000,0.6750,0.2500,0.0750,0.0875,5.5000,5.7407,2.0298,9.0000,4.0000,4.6000,2.2100,8.0000,9.0000,7.8333,2.0412,9.0000,3.0000,3.4286,0.5345,4.0000,9.0000,9.3333,6.3536,20.0000,9.0000,10.8333,9.4807,33.0000,12.0000,18.7083,19.0844,67.0000,1.0000,1.0822,0.2766,2.0000,0.6737,449.0000,310.0000,92.0000,47.0000,24.0000,1.5000,1.9259,2.1531,10.0000,2.0000,2.2000,0.8944,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2667,0.2776,0.1935,0.8333,1.0000,1.0000,0.0000,1.0000,0.2778,0.2649,0.1469,0.6667,3.3333,7781.0000,7036.0000,5832.0000,4398.0000,1277.0000,1759.0000,672.0000,879.0000,104.0000,2129.0000,1303.0000,44.0000,749.0000,703.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1640.000,67,6.0000,5.6716,1.9493,9.0000,61,6.0000,5.8525,1.9394,9.0000,14.0000,13.5522,6.7111,27.0000,13.0000,13.0656,6.4521,26.0000,44,14.5000,14.3182,6.1673,27.0000,18,13.5000,12.9444,7.6271,26.0000,5,9.0000,9.0000,7.2801,20.0000,6,19.0000,18.5000,7.9183,27.0000,0.6567,0.2687,0.0746,0.0896,6.0000,5.7955,1.8246,9.0000,5.0000,4.8889,1.9967,8.0000,8.0000,7.4000,1.8166,9.0000,4.0000,3.8333,0.7528,5.0000,9.5000,10.0000,5.3900,20.0000,8.5000,9.5417,7.2770,22.0000,11.5000,15.8333,14.4633,48.0000,1.0000,1.0820,0.2766,2.0000,0.7297,380.0000,255.0000,88.0000,37.0000,23.0000,1.0000,2.0909,2.4572,10.0000,2.0000,2.3889,1.5005,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2671,0.1960,0.8333,1.0000,1.0000,0.0000,1.0000,0.2667,0.2644,0.1400,0.6667,2.7917,4618.0000,6022.0000,3348.0000,3792.0000,955.0000,1509.0000,315.0000,721.0000,92.0000,1399.0000,1177.0000,43.0000,585.0000,619.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",6170.000,76,6.0000,5.7632,1.9174,9.0000,68,6.0000,5.9706,1.9081,9.0000,10.0000,10.5658,5.8931,23.0000,9.0000,10.0588,5.7378,22.0000,53,10.0000,10.8491,5.7559,23.0000,16,11.5000,11.5000,6.0000,22.0000,7,5.0000,6.2857,5.7071,15.0000,8,15.0000,14.8750,5.7678,23.0000,0.6974,0.2105,0.0921,0.1053,6.0000,5.8491,1.7475,9.0000,4.0000,4.6875,2.0565,8.0000,8.0000,7.5714,1.3973,9.0000,4.0000,4.0000,0.7559,5.0000,9.0000,9.0476,5.1369,19.0000,9.0000,8.9167,7.3361,23.0000,12.5000,18.2500,18.4727,56.0000,1.0000,1.1029,0.3061,2.0000,0.6891,438.0000,310.0000,75.0000,53.0000,32.0000,1.0000,1.9623,2.6600,10.0000,3.0000,2.6250,1.3102,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1429,0.2247,0.2001,0.8333,1.0000,1.0000,0.0000,1.0000,0.1833,0.2069,0.1488,0.6250,3.1667,4140.0000,6372.0000,3081.0000,4359.0000,754.0000,1046.0000,305.0000,967.0000,104.0000,1251.0000,1245.0000,42.0000,487.0000,521.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2250.000,74,6.0000,5.9730,1.9583,9.0000,67,6.0000,6.1791,1.9300,9.0000,15.0000,13.4189,5.7577,22.0000,14.0000,12.9254,5.5167,21.0000,50,16.0000,14.4200,5.1273,22.0000,18,13.0000,12.1111,6.8160,21.0000,6,10.0000,9.0000,5.3666,14.0000,7,20.0000,18.1429,6.3095,22.0000,0.6757,0.2432,0.0811,0.0946,6.0000,6.0200,1.8349,9.0000,5.5000,5.2222,2.1020,8.0000,8.0000,7.8333,1.3292,9.0000,4.0000,4.0000,0.8165,5.0000,8.0000,8.8000,3.5467,14.0000,9.0000,10.0833,7.9121,23.0000,13.5000,18.4167,16.6549,53.0000,1.0000,1.0896,0.2877,2.0000,0.7773,442.0000,301.0000,94.0000,47.0000,28.0000,1.0000,2.0600,2.6451,10.0000,2.5000,2.3889,1.4608,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2642,0.1825,0.8333,1.0000,1.0000,0.0000,1.0000,0.2593,0.2653,0.1316,0.6667,3.0833,5485.0000,4681.0000,4078.0000,2845.0000,977.0000,1185.0000,430.0000,651.0000,103.0000,1605.0000,764.0000,43.0000,588.0000,401.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",550.000,62,5.5000,5.3710,1.8219,8.0000,56,6.0000,5.5179,1.7989,8.0000,12.0000,11.5806,5.6061,23.0000,12.0000,11.0000,5.4805,22.0000,40,13.0000,12.3000,5.4594,23.0000,17,11.0000,10.8824,5.9988,22.0000,5,10.0000,8.2000,4.8166,12.0000,6,16.5000,17.0000,3.7417,23.0000,0.6452,0.2742,0.0806,0.0968,5.5000,5.5000,1.7097,8.0000,5.0000,4.6471,1.9020,7.0000,7.0000,6.8000,1.6432,8.0000,3.5000,4.0000,1.5492,7.0000,10.5000,11.6000,6.5406,22.0000,7.5000,8.9167,7.1622,24.0000,9.0000,13.8750,12.9826,43.0000,1.0000,1.0893,0.2877,2.0000,0.8235,333.0000,220.0000,79.0000,34.0000,24.0000,1.0000,2.3250,2.8679,14.0000,2.0000,2.4706,1.1789,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2381,0.2925,0.1981,0.8333,1.0000,1.0000,0.0000,1.0000,0.2579,0.2532,0.1395,0.6667,2.5833,3532.0000,4460.0000,2513.0000,2767.0000,743.0000,1153.0000,276.0000,540.0000,93.0000,1251.0000,981.0000,42.0000,478.0000,530.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",6740.000,78,6.0000,6.1154,2.2562,10.0000,70,6.0000,6.3571,2.2460,10.0000,10.0000,9.9615,4.8442,19.0000,9.5000,9.3429,4.6184,18.0000,57,10.0000,10.0175,4.5923,19.0000,14,12.5000,11.4286,5.0340,18.0000,7,5.0000,6.5714,5.5635,15.0000,8,16.5000,15.3750,3.2486,19.0000,0.7308,0.1795,0.0897,0.1026,6.0000,6.2281,2.0703,10.0000,4.0000,4.6429,2.3405,9.0000,9.0000,8.1429,1.8645,10.0000,4.0000,4.0000,0.7559,5.0000,10.0000,10.0000,6.3707,26.0000,10.0000,9.3750,7.1737,20.0000,14.0000,19.8750,18.9423,64.0000,1.0000,1.1000,0.3022,2.0000,0.8354,477.0000,355.0000,65.0000,57.0000,32.0000,1.0000,1.9123,2.4805,10.0000,3.0000,3.0000,1.1767,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2232,0.1693,0.8333,1.0000,1.0000,0.0000,1.0000,0.1950,0.2237,0.1397,0.6250,3.2500,4047.0000,5493.0000,3120.0000,3980.0000,614.0000,686.0000,313.0000,827.0000,109.0000,1336.0000,844.0000,42.0000,451.0000,389.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",3460.000,83,6.0000,5.8795,2.1379,9.0000,75,6.0000,6.0800,2.1357,9.0000,17.0000,16.8795,7.9930,31.0000,16.0000,16.4533,7.7778,30.0000,56,19.0000,18.1429,7.1463,31.0000,20,15.0000,15.0000,9.6191,30.0000,7,10.0000,12.1429,7.6904,23.0000,8,22.5000,20.8750,9.4179,31.0000,0.6747,0.2410,0.0843,0.0964,6.0000,6.0179,1.9493,9.0000,4.0000,4.7500,2.1244,8.0000,9.0000,8.0000,1.9149,9.0000,4.0000,4.0000,0.9258,6.0000,9.0000,9.2381,5.8092,23.0000,8.5000,10.7917,9.7668,28.0000,16.5000,20.3333,20.4762,57.0000,1.0000,1.0933,0.2929,2.0000,0.6347,488.0000,337.0000,95.0000,56.0000,32.0000,1.0000,1.9643,2.6421,12.0000,2.5000,2.2500,1.3717,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1786,0.2410,0.1967,0.8333,1.0000,1.0000,0.0000,1.0000,0.2083,0.2322,0.1425,0.6667,3.4583,7898.0000,7718.0000,5882.0000,4902.0000,1297.0000,1743.0000,719.0000,1073.0000,110.0000,2243.0000,1277.0000,45.0000,809.0000,631.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",570.000,63,6.0000,5.2540,1.8401,8.0000,58,6.0000,5.4310,1.8075,8.0000,13.0000,12.8254,8.1963,31.0000,12.5000,12.4828,8.0726,30.0000,41,14.0000,13.5366,8.0688,31.0000,18,11.0000,12.8333,8.4870,30.0000,4,5.5000,5.5000,5.8023,11.0000,5,18.0000,16.8000,9.5499,31.0000,0.6508,0.2857,0.0635,0.0794,5.0000,5.3415,1.7408,8.0000,5.0000,4.6667,1.9704,7.0000,7.0000,7.0000,1.1547,8.0000,3.0000,3.2000,0.4472,4.0000,9.5000,7.0000,4.4721,11.0000,8.0000,9.4583,7.6042,29.0000,10.0000,13.7917,12.2580,37.0000,1.0000,1.0690,0.2556,2.0000,0.5810,331.0000,219.0000,84.0000,28.0000,16.0000,1.0000,1.8293,1.7875,10.0000,2.0000,2.5000,1.1504,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2857,0.2790,0.1961,0.8333,1.0000,1.0000,0.0000,1.0000,0.2708,0.2539,0.1622,0.6667,2.6250,4040.0000,6552.0000,2860.0000,4148.0000,1006.0000,1682.0000,174.0000,722.0000,75.0000,1113.0000,1287.0000,45.0000,567.0000,873.0000
