file path,mode,enumeration_timeout,results,features extraction overhead,model,model_overhead,first TD prediction,first TD actual runtime,optimal TD prediction,optimal TD actual runtime
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,118,0.707,M5P,0.001,8882.851946807685,3300.0,4489.213332038631,1250.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.707,ISOTONIC_REGRESSION,0.008,5699.772486772486,3300.0,2393.5714285714284,1350.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.707,MULTILAYER_PERCEPTRON,0.04,12396.91988571607,3300.0,-35.47617931140667,1540.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.707,CV_PARAMETER_SELECTION,0.006,8882.851946807685,3300.0,4489.213332038631,1250.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.707,IBK,0.126,10156.70346151723,3300.0,3280.498971115283,1770.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.707,LINEAR_REGRESSION,0.003,10676.103477494558,3300.0,2617.644210415616,1260.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.707,M5RULES,0.004,8831.540935706329,3300.0,4489.213332038631,1250.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.707,ADDITIVE_REGRESSION,0.059,5159.999941904189,3300.0,5159.999941904189,2530.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.707,LEAST_MED_SQ,0.003,10107.750237971617,3300.0,3492.856154038367,1260.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.707,PACE_REGRESSION,0.004,11336.916016810255,3300.0,3954.0841229664966,1260.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.707,PLS_CLASSIFIER,0.061,11082.2450876511,3300.0,2473.041374158672,1190.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.707,M5P,0.001,8882.851946807685,3300.0,4489.213332038631,1250.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,162,0.624,ISOTONIC_REGRESSION,0.001,5699.772486772486,2090.0,4454.5615384615385,2230.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,162,0.624,MULTILAYER_PERCEPTRON,0.025,4356.719692847698,2090.0,1168.9231548475,1810.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,162,0.624,CV_PARAMETER_SELECTION,0.001,8614.352383725767,2090.0,5102.8696037142,1640.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,162,0.624,IBK,0.059,5439.328433416288,2090.0,4235.408730480106,2310.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,162,0.624,LINEAR_REGRESSION,0.001,5572.646507558005,2090.0,4329.489755276867,1810.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,162,0.624,M5RULES,0.008,8614.352383725767,2090.0,3472.573931806576,2730.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,162,0.624,ADDITIVE_REGRESSION,0.043,5159.999941904189,2090.0,5159.999941904189,4420.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,162,0.624,LEAST_MED_SQ,0.001,6020.827648073799,2090.0,4860.636081089891,1700.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,162,0.624,PACE_REGRESSION,0.0,7294.161127466723,2090.0,4663.395934338596,2330.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,162,0.624,PLS_CLASSIFIER,0.075,3912.978966748834,2090.0,3181.394622307937,1810.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,162,0.624,M5P,0.002,8614.352383725767,2090.0,5102.8696037142,1640.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.624,ISOTONIC_REGRESSION,0.001,5699.772486772486,2090.0,4454.5615384615385,2230.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.624,MULTILAYER_PERCEPTRON,0.025,4356.719692847698,2090.0,1168.9231548475,1810.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.624,CV_PARAMETER_SELECTION,0.001,8614.352383725767,2090.0,5102.8696037142,1640.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.624,IBK,0.059,5439.328433416288,2090.0,4235.408730480106,2310.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.624,LINEAR_REGRESSION,0.001,5572.646507558005,2090.0,4329.489755276867,1810.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.624,M5RULES,0.008,8614.352383725767,2090.0,3472.573931806576,2730.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.624,ADDITIVE_REGRESSION,0.043,5159.999941904189,2090.0,5159.999941904189,4420.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.624,LEAST_MED_SQ,0.001,6020.827648073799,2090.0,4860.636081089891,1700.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.624,PACE_REGRESSION,0.0,7294.161127466723,2090.0,4663.395934338596,2330.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.624,PLS_CLASSIFIER,0.075,3912.978966748834,2090.0,3181.394622307937,1810.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,0.624,M5P,0.002,8614.352383725767,2090.0,5102.8696037142,1640.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,283,1.244,ISOTONIC_REGRESSION,0.007,5699.772486772486,3660.0,2393.5714285714284,1320.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,283,1.244,MULTILAYER_PERCEPTRON,0.089,12396.91988571607,3660.0,-1632.6447335541907,1260.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,283,1.244,CV_PARAMETER_SELECTION,0.017,8882.851946807685,3660.0,4489.213332038631,1330.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,283,1.244,IBK,0.161,10156.70346151723,3660.0,3280.498971115283,1850.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,283,1.244,LINEAR_REGRESSION,0.003,10676.103477494558,3660.0,2617.644210415616,1310.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,283,1.244,M5RULES,0.006,8831.540935706329,3660.0,4489.213332038631,1330.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,283,1.244,ADDITIVE_REGRESSION,0.134,5159.999941904189,3660.0,5159.999941904189,2610.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,283,1.244,LEAST_MED_SQ,0.001,10107.750237971617,3660.0,3492.856154038367,1310.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,283,1.244,PACE_REGRESSION,0.003,11336.916016810255,3660.0,2294.7911120158624,1580.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,283,1.244,PLS_CLASSIFIER,0.087,11082.2450876511,3660.0,1096.16077081964,1580.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla,3,283,1.244,M5P,0.002,8882.851946807685,3660.0,4489.213332038631,1330.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.244,ISOTONIC_REGRESSION,0.007,5699.772486772486,3660.0,2393.5714285714284,1320.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.244,MULTILAYER_PERCEPTRON,0.089,12396.91988571607,3660.0,-1632.6447335541907,1260.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.244,CV_PARAMETER_SELECTION,0.017,8882.851946807685,3660.0,4489.213332038631,1330.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.244,IBK,0.161,10156.70346151723,3660.0,3280.498971115283,1850.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.244,LINEAR_REGRESSION,0.003,10676.103477494558,3660.0,2617.644210415616,1310.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.244,M5RULES,0.006,8831.540935706329,3660.0,4489.213332038631,1330.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.244,ADDITIVE_REGRESSION,0.134,5159.999941904189,3660.0,5159.999941904189,2610.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.244,LEAST_MED_SQ,0.001,10107.750237971617,3660.0,3492.856154038367,1310.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.244,PACE_REGRESSION,0.003,11336.916016810255,3660.0,2294.7911120158624,1580.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.244,PLS_CLASSIFIER,0.087,11082.2450876511,3660.0,1096.16077081964,1580.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,1.244,M5P,0.002,8882.851946807685,3660.0,4489.213332038631,1330.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,1012,3.058,ISOTONIC_REGRESSION,0.004,5699.772486772486,2110.0,2393.5714285714284,1100.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,1012,3.058,MULTILAYER_PERCEPTRON,0.085,5484.909717418309,2110.0,-3227.1517132113368,1090.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,1012,3.058,CV_PARAMETER_SELECTION,0.007,6822.581601824741,2110.0,4041.666226927299,1320.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,1012,3.058,IBK,0.383,6981.076182591764,2110.0,3185.3097781189954,1810.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,1012,3.058,LINEAR_REGRESSION,0.004,4160.86061948393,2110.0,1973.4183009871194,1100.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,1012,3.058,M5RULES,0.006,6822.581601824741,2110.0,4041.666226927299,1320.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,1012,3.058,ADDITIVE_REGRESSION,0.284,5159.999941904189,2110.0,5159.999941904189,4920.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,1012,3.058,LEAST_MED_SQ,0.003,5402.287079253641,2110.0,3188.981409623113,1100.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,1012,3.058,PACE_REGRESSION,0.005,6820.558574797686,2110.0,2894.377635529414,1380.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,1012,3.058,PLS_CLASSIFIER,0.147,4051.3913591725195,2110.0,3151.800864336925,1270.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,random,3,1012,3.058,M5P,0.002,6822.581601824741,2110.0,4041.666226927299,1320.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,3.058,ISOTONIC_REGRESSION,0.004,5699.772486772486,2110.0,2393.5714285714284,1100.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,3.058,MULTILAYER_PERCEPTRON,0.085,5484.909717418309,2110.0,-3227.1517132113368,1090.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,3.058,CV_PARAMETER_SELECTION,0.007,6822.581601824741,2110.0,4041.666226927299,1320.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,3.058,IBK,0.383,6981.076182591764,2110.0,3185.3097781189954,1810.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,3.058,LINEAR_REGRESSION,0.004,4160.86061948393,2110.0,1973.4183009871194,1100.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,3.058,M5RULES,0.006,6822.581601824741,2110.0,4041.666226927299,1320.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,3.058,ADDITIVE_REGRESSION,0.284,5159.999941904189,2110.0,5159.999941904189,4920.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,3.058,LEAST_MED_SQ,0.003,5402.287079253641,2110.0,3188.981409623113,1100.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,3.058,PACE_REGRESSION,0.005,6820.558574797686,2110.0,2894.377635529414,1380.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,3.058,PLS_CLASSIFIER,0.147,4051.3913591725195,2110.0,3151.800864336925,1270.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,vanilla70,3,70,3.058,M5P,0.002,6822.581601824741,2110.0,4041.666226927299,1320.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,real,3,445,8.506,ISOTONIC_REGRESSION,0.001,4454.5615384615385,1800.0,2393.5714285714284,1460.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,real,3,445,8.506,MULTILAYER_PERCEPTRON,0.03,4131.233435694867,1800.0,-1526.7986907803624,1070.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,real,3,445,8.506,CV_PARAMETER_SELECTION,0.002,7574.051364033856,1800.0,3077.2362123139146,1370.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,real,3,445,8.506,IBK,0.242,11702.262327882514,1800.0,3682.418559573533,1580.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,real,3,445,8.506,LINEAR_REGRESSION,0.002,6767.366394958488,1800.0,2698.1381249372935,960.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,real,3,445,8.506,M5RULES,0.005,7574.051364033856,1800.0,3077.2362123139146,1370.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,real,3,445,8.506,ADDITIVE_REGRESSION,0.145,5159.999941904189,1800.0,5159.999941904189,15860.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,real,3,445,8.506,LEAST_MED_SQ,0.0,7032.765783698822,1800.0,2970.263089806598,760.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,real,3,445,8.506,PACE_REGRESSION,0.001,8175.1221997693865,1800.0,2177.733762734915,760.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,real,3,445,8.506,PLS_CLASSIFIER,0.07,7218.245704023387,1800.0,1738.830244057403,1070.0
/home/dvirdu/IdeaProjects/efficient-td-enum/datasets/3col/1/test/instances_width8_instance_n26_p0.10_008.lp,real,3,445,8.506,M5P,0.002,7574.051364033856,1800.0,3077.2362123139146,1370.0
